Time,signal
2021-09-18 12:37:28,1315.8271889400921
2021-09-18 12:38:31,1508.9400921658987
2021-09-18 12:39:32,1601.1221198156682
2021-09-18 12:40:33,1615.0172910662825
2021-09-18 12:41:34,1623.122754491018
2021-09-18 12:42:35,1623.127536231884
2021-09-18 12:43:36,1619.7116279069767
2021-09-18 12:44:37,1620.7658959537573
2021-09-18 12:45:38,1614.004608294931
2021-09-18 12:46:39,1616.3052884615386
2021-09-18 12:47:40,1613.9861751152073
2021-09-18 12:48:41,1613.1693002257337
2021-09-18 12:49:42,1613.8776470588236
2021-09-18 12:50:43,1612.5184331797236
2021-09-18 12:51:44,1610.8917050691243
2021-09-18 12:52:45,1610.260465116279
2021-09-18 12:53:46,1599.6226851851852
2021-09-18 12:54:47,1606.389010989011
2021-09-18 12:55:48,1605.8574879227053
2021-09-18 12:56:49,1590.4418604651162
2021-09-18 12:57:50,1607.142857142857
2021-09-18 12:58:51,1597.274193548387
2021-09-18 12:59:52,1604.2461059190032
