Time,signal
2021-09-18 12:37:28,1320.4774774774776
2021-09-18 12:38:31,1511.7072072072071
2021-09-18 12:39:32,1606.7972972972973
2021-09-18 12:40:33,1615.7432432432433
2021-09-18 12:41:34,1619.4324324324325
2021-09-18 12:42:35,1622.2522522522522
2021-09-18 12:43:36,1619.252659574468
2021-09-18 12:44:37,1621.6576576576576
2021-09-18 12:45:38,1618.7927927927929
2021-09-18 12:46:39,1620.1981981981983
2021-09-18 12:47:40,1619.5
2021-09-18 12:48:41,1620.042328042328
2021-09-18 12:49:42,1619.3198198198197
2021-09-18 12:50:43,1615.463963963964
2021-09-18 12:51:44,1614.3614130434783
2021-09-18 12:52:45,1617.807121661721
2021-09-18 12:53:46,1603.8918918918919
2021-09-18 12:54:47,1614.8519417475727
2021-09-18 12:55:48,1614.0654911838792
2021-09-18 12:56:49,1614.7411003236246
2021-09-18 12:57:50,1612.7588075880758
2021-09-18 12:58:51,1602.8648648648648
2021-09-18 12:59:52,1608.2196261682243
