Time,signal
2021-09-18 12:37:28,1324.5207100591715
2021-09-18 12:38:31,1507.9704142011835
2021-09-18 12:39:32,1590.8994082840236
2021-09-18 12:40:33,1598.6331360946745
2021-09-18 12:41:34,1601.0
2021-09-18 12:42:35,1602.0710059171597
2021-09-18 12:43:36,1603.2721893491125
2021-09-18 12:44:37,1603.0887573964496
2021-09-18 12:45:38,1612.0223880597016
2021-09-18 12:46:39,1611.6103896103896
2021-09-18 12:47:40,1608.4437869822484
2021-09-18 12:48:41,1610.319526627219
2021-09-18 12:49:42,1608.9488636363637
2021-09-18 12:50:43,1614.7207792207791
2021-09-18 12:51:44,1609.8224852071005
2021-09-18 12:52:45,1609.66875
2021-09-18 12:53:46,1607.0355029585799
2021-09-18 12:54:47,1609.5064935064936
2021-09-18 12:55:48,1606.3254437869823
2021-09-18 12:56:49,1605.0532544378698
2021-09-18 12:57:50,1602.5739644970415
2021-09-18 12:58:51,1603.4852071005917
2021-09-18 12:59:52,1600.5147928994083
