Time,signal
2021-09-18 12:37:28,1296.2185430463576
2021-09-18 12:38:31,1482.3443708609273
2021-09-18 12:39:32,1569.1456953642385
2021-09-18 12:40:33,1580.5099337748345
2021-09-18 12:41:34,1582.0993377483444
2021-09-18 12:42:35,1582.549668874172
2021-09-18 12:43:36,1582.0264900662253
2021-09-18 12:44:37,1578.3708609271523
2021-09-18 12:45:38,1572.7350993377484
2021-09-18 12:46:39,1581.4497041420118
2021-09-18 12:47:40,1582.887573964497
2021-09-18 12:48:41,1583.0591715976332
2021-09-18 12:49:42,1564.2781456953642
2021-09-18 12:50:43,1561.158940397351
2021-09-18 12:51:44,1559.6556291390727
2021-09-18 12:52:45,1558.3708609271523
2021-09-18 12:53:46,1553.046357615894
2021-09-18 12:54:47,1554.6291390728477
2021-09-18 12:55:48,1553.0596026490066
2021-09-18 12:56:49,1574.7388888888888
2021-09-18 12:57:50,1549.0927152317881
2021-09-18 12:58:51,1547.9337748344371
2021-09-18 12:59:52,1571.3961038961038
