Time,signal
2021-09-18 12:37:28,1312.4642857142858
2021-09-18 12:38:31,1493.1296296296296
2021-09-18 12:39:32,1566.1785714285713
2021-09-18 12:40:33,1570.15
2021-09-18 12:41:34,1575.2714285714285
2021-09-18 12:42:35,1576.6357142857144
2021-09-18 12:43:36,1577.7428571428572
2021-09-18 12:44:37,1577.642857142857
2021-09-18 12:45:38,1574.6571428571428
2021-09-18 12:46:39,1577.5
2021-09-18 12:47:40,1571.4285714285713
2021-09-18 12:48:41,1573.1
2021-09-18 12:49:42,1573.2571428571428
2021-09-18 12:50:43,1573.6
2021-09-18 12:51:44,1572.3214285714287
2021-09-18 12:52:45,1574.2460317460318
2021-09-18 12:53:46,1571.1357142857144
2021-09-18 12:54:47,1575.015873015873
2021-09-18 12:55:48,1572.392857142857
2021-09-18 12:56:49,1568.6857142857143
2021-09-18 12:57:50,1569.7285714285715
2021-09-18 12:58:51,1570.2785714285715
2021-09-18 12:59:52,1568.5214285714285
