Time,signal
2021-09-18 12:37:28,1283.122807017544
2021-09-18 12:38:31,1463.4736842105262
2021-09-18 12:39:32,1545.3157894736842
2021-09-18 12:40:33,1543.701754385965
2021-09-18 12:41:34,1549.1929824561403
2021-09-18 12:42:35,1548.0877192982457
2021-09-18 12:43:36,1552.7543859649122
2021-09-18 12:44:37,1550.438596491228
2021-09-18 12:45:38,1546.5438596491229
2021-09-18 12:46:39,1547.2105263157894
2021-09-18 12:47:40,1549.8245614035088
2021-09-18 12:48:41,1546.4035087719299
2021-09-18 12:49:42,1545.298245614035
2021-09-18 12:50:43,1548.6491228070176
2021-09-18 12:51:44,1549.157894736842
2021-09-18 12:52:45,1547.017543859649
2021-09-18 12:53:46,1547.2105263157894
2021-09-18 12:54:47,1551.3157894736842
2021-09-18 12:55:48,1546.1052631578948
2021-09-18 12:56:49,1545.438596491228
2021-09-18 12:57:50,1547.0
2021-09-18 12:58:51,1542.9649122807018
2021-09-18 12:59:52,1543.7543859649122
