Time,signal
2021-09-18 12:37:28,1303.982089552239
2021-09-18 12:38:31,1491.6
2021-09-18 12:39:32,1585.3791946308725
2021-09-18 12:40:33,1597.266447368421
2021-09-18 12:41:34,1598.7313432835822
2021-09-18 12:42:35,1555.111111111111
2021-09-18 12:43:36,1534.5057803468208
2021-09-18 12:44:37,1524.1571906354516
2021-09-18 12:45:38,1519.7244582043343
2021-09-18 12:46:39,1519.0032679738563
2021-09-18 12:47:40,1522.563829787234
2021-09-18 12:48:41,1517.5292740046839
2021-09-18 12:49:42,1520.7708333333333
2021-09-18 12:50:43,1521.4962406015038
2021-09-18 12:51:44,1520.7021276595744
2021-09-18 12:52:45,1520.523178807947
2021-09-18 12:53:46,1520.956873315364
2021-09-18 12:54:47,1522.2492211838007
2021-09-18 12:55:48,1518.221052631579
2021-09-18 12:56:49,1519.1187845303868
2021-09-18 12:57:50,1516.8590163934425
2021-09-18 12:58:51,1517.971052631579
2021-09-18 12:59:52,1516.5013623978202
