Time,signal
2021-09-18 12:37:28,1285.909090909091
2021-09-18 12:38:31,1457.8181818181818
2021-09-18 12:39:32,1538.6363636363637
2021-09-18 12:40:33,1541.6060606060605
2021-09-18 12:41:34,1543.5454545454545
2021-09-18 12:42:35,1542.7272727272727
2021-09-18 12:43:36,1540.6363636363637
2021-09-18 12:44:37,1538.7878787878788
2021-09-18 12:45:38,1537.3333333333333
2021-09-18 12:46:39,1536.4545454545455
2021-09-18 12:47:40,1532.1515151515152
2021-09-18 12:48:41,1534.5454545454545
2021-09-18 12:49:42,1530.939393939394
2021-09-18 12:50:43,1529.6969696969697
2021-09-18 12:51:44,1531.2121212121212
2021-09-18 12:52:45,1530.6060606060605
2021-09-18 12:53:46,1529.969696969697
2021-09-18 12:54:47,1528.878787878788
2021-09-18 12:55:48,1527.939393939394
2021-09-18 12:56:49,1526.1515151515152
2021-09-18 12:57:50,1525.8181818181818
2021-09-18 12:58:51,1526.6060606060605
2021-09-18 12:59:52,1522.7878787878788
