Time,signal
2021-09-18 12:37:28,1290.58
2021-09-18 12:38:31,1483.9633333333334
2021-09-18 12:39:32,1573.3366666666666
2021-09-18 12:40:33,1580.4066666666668
2021-09-18 12:41:34,1586.4066666666668
2021-09-18 12:42:35,1587.26
2021-09-18 12:43:36,1588.59
2021-09-18 12:44:37,1582.6333333333334
2021-09-18 12:45:38,1581.9233333333334
2021-09-18 12:46:39,1581.7433333333333
2021-09-18 12:47:40,1581.59
2021-09-18 12:48:41,1579.8433333333332
2021-09-18 12:49:42,1581.4319727891157
2021-09-18 12:50:43,1578.972027972028
2021-09-18 12:51:44,1576.8866666666668
2021-09-18 12:52:45,1579.0510204081634
2021-09-18 12:53:46,1579.1026615969581
2021-09-18 12:54:47,1579.5151515151515
2021-09-18 12:55:48,1572.9633333333334
2021-09-18 12:56:49,1570.5933333333332
2021-09-18 12:57:50,1569.2433333333333
2021-09-18 12:58:51,1568.1433333333334
2021-09-18 12:59:52,1572.4942965779467
