Time,signal
2021-09-18 12:37:28,1338.449494949495
2021-09-18 12:38:31,1525.8737373737374
2021-09-18 12:39:32,1616.0050505050506
2021-09-18 12:40:33,1627.3636363636363
2021-09-18 12:41:34,1635.705
2021-09-18 12:42:35,1638.020202020202
2021-09-18 12:43:36,1637.5098039215686
2021-09-18 12:44:37,1634.0252525252524
2021-09-18 12:45:38,1632.1923076923076
2021-09-18 12:46:39,1636.3314606741574
2021-09-18 12:47:40,1639.5416666666667
2021-09-18 12:48:41,1638.1263157894737
2021-09-18 12:49:42,1636.321052631579
2021-09-18 12:50:43,1635.5255102040817
2021-09-18 12:51:44,1631.9949238578681
2021-09-18 12:52:45,1631.8737373737374
2021-09-18 12:53:46,1634.0
2021-09-18 12:54:47,1635.0141509433963
2021-09-18 12:55:48,1633.118556701031
2021-09-18 12:56:49,1632.0515463917525
2021-09-18 12:57:50,1628.28078817734
2021-09-18 12:58:51,1632.2737430167597
2021-09-18 12:59:52,1623.1919191919192
