Time,signal
2021-09-18 12:37:28,1289.1809815950921
2021-09-18 12:38:31,1477.2576687116564
2021-09-18 12:39:32,1567.4907975460123
2021-09-18 12:40:33,1587.454128440367
2021-09-18 12:41:34,1595.1651785714287
2021-09-18 12:42:35,1590.26582278481
2021-09-18 12:43:36,1577.2730061349694
2021-09-18 12:44:37,1590.525925925926
2021-09-18 12:45:38,1578.3435582822085
2021-09-18 12:46:39,1592.216463414634
2021-09-18 12:47:40,1593.7543859649122
2021-09-18 12:48:41,1589.1748466257668
2021-09-18 12:49:42,1589.6411042944785
2021-09-18 12:50:43,1591.9610778443114
2021-09-18 12:51:44,1592.1503067484662
2021-09-18 12:52:45,1591.340490797546
2021-09-18 12:53:46,1593.0429447852762
2021-09-18 12:54:47,1591.239263803681
2021-09-18 12:55:48,1587.9093406593406
2021-09-18 12:56:49,1588.6453488372092
2021-09-18 12:57:50,1585.514534883721
2021-09-18 12:58:51,1586.2456647398844
2021-09-18 12:59:52,1583.28125
